ID_Venta,Fecha_venta,ID_producto,ID_Zona,Venta,ID_Vendedor,ID_Cliente,Nombre_cliente,Direccion_cliente,Pais_cliente,Telefono_cliente,Clasificacion_credito,Producto,Zona_venta,Apellido_Vendedor,Nombre_vendedor,Edad_vendedor,Estado_civil_vendedor,Salario_vendedor,Telefono_vendedor,Fecha_de_venta,Anio_de_venta,Dia_de_venta,Mes_de_venta,Nombre_dia,Nombre_mes,Trimestre
116,12/02/2016 0:00,1,2,973659,37,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Terreno,Oeste,ALVAREZ,MARIA ROSA,25,Soltero,43099,52-5591171,12/02/2016,2016,12,2,Viernes,Febrero,1
117,12/02/2016 0:00,3,2,1724008,30,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Oeste,SANCHEZ,ADRIAN,37,Casado,33019,52-9113674,12/02/2016,2016,12,2,Viernes,Febrero,1
118,12/02/2016 0:00,3,2,2047276,1,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Local,Oeste,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,12/02/2016,2016,12,2,Viernes,Febrero,1
119,13/02/2016 0:00,1,1,307989,47,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Terreno,Norte,LEON,MARIO,31,Casado,38368,52-7467787,13/02/2016,2016,13,2,S bado,Febrero,1
120,13/02/2016 0:00,6,3,973878,12,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Consultorio,Centro,FERNANDEZ,CARLOS,33,Soltero,23888,52-7116464,13/02/2016,2016,13,2,S bado,Febrero,1
121,14/02/2016 0:00,1,4,688864,30,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Terreno,Sur,SANCHEZ,ADRIAN,37,Casado,33019,52-9113674,14/02/2016,2016,14,2,Domingo,Febrero,1
122,14/02/2016 0:00,4,4,1385910,9,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Sur,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,14/02/2016,2016,14,2,Domingo,Febrero,1
123,14/02/2016 0:00,2,2,1461356,49,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Oficina,Oeste,GABARRI,JAIME,27,Casado,34054,52-8454005,14/02/2016,2016,14,2,Domingo,Febrero,1
124,15/02/2016 0:00,4,3,926228,18,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Centro,LOPEZ,MARIA TERESA,34,Casado,43909,52-5697896,15/02/2016,2016,15,2,Lunes,Febrero,1
125,16/02/2016 0:00,5,2,1067192,8,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Isla,Oeste,LEON,JAVIER,38,Soltero,36118,52-8874444,16/02/2016,2016,16,2,Martes,Febrero,1
126,16/02/2016 0:00,5,3,1373132,49,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Centro,GABARRI,JAIME,27,Casado,34054,52-8454005,16/02/2016,2016,16,2,Martes,Febrero,1
127,17/02/2016 0:00,5,4,1087119,20,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Isla,Sur,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,17/02/2016,2016,17,2,Mi rcoles,Febrero,1
128,17/02/2016 0:00,4,3,1230190,40,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Nave,Centro,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,17/02/2016,2016,17,2,Mi rcoles,Febrero,1
129,18/02/2016 0:00,1,1,1363926,49,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Terreno,Norte,GABARRI,JAIME,27,Casado,34054,52-8454005,18/02/2016,2016,18,2,Jueves,Febrero,1
130,18/02/2016 0:00,3,3,1389096,16,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Local,Centro,SAENZ,MARIA DOLORES,55,Casado,29563,52-6736893,18/02/2016,2016,18,2,Jueves,Febrero,1
131,18/02/2016 0:00,2,1,477345,41,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Oficina,Norte,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,18/02/2016,2016,18,2,Jueves,Febrero,1
132,18/02/2016 0:00,3,3,1268630,35,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Local,Centro,GARRIDO,INES,36,Casado,34816,52-5023604,18/02/2016,2016,18,2,Jueves,Febrero,1
133,19/02/2016 0:00,4,3,391964,15,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Nave,Centro,RUIZ,MIGUEL,26,Casado,33489,52-4680206,19/02/2016,2016,19,2,Viernes,Febrero,1
134,19/02/2016 0:00,3,3,1765225,4,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Local,Centro,CARRASCO,FRANCISCO,52,Soltero,23299,52-9555367,19/02/2016,2016,19,2,Viernes,Febrero,1
135,19/02/2016 0:00,2,1,229455,45,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Norte,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,19/02/2016,2016,19,2,Viernes,Febrero,1
136,20/02/2016 0:00,3,1,624435,1,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Local,Norte,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,20/02/2016,2016,20,2,S bado,Febrero,1
137,20/02/2016 0:00,4,4,686154,27,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Sur,MARIN,ANTONIA,43,Soltero,31272,52-7486806,20/02/2016,2016,20,2,S bado,Febrero,1
138,21/02/2016 0:00,5,2,678480,11,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Isla,Oeste,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,21/02/2016,2016,21,2,Domingo,Febrero,1
139,23/02/2016 0:00,2,3,533925,46,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Oficina,Centro,HERCE,EDUARDO,51,Soltero,16612,52-6554714,23/02/2016,2016,23,2,Martes,Febrero,1
140,23/02/2016 0:00,6,4,1076034,41,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Sur,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,23/02/2016,2016,23,2,Martes,Febrero,1
141,24/02/2016 0:00,4,4,455477,25,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Sur,GIL,MARIA ISABEL,37,Soltero,44213,52-7343501,24/02/2016,2016,24,2,Mi rcoles,Febrero,1
142,24/02/2016 0:00,3,3,1128156,10,5,Honduland,Avenida Gobernador 874,Honduras,,B,Local,Centro,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,24/02/2016,2016,24,2,Mi rcoles,Febrero,1
143,24/02/2016 0:00,3,3,1310520,41,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Local,Centro,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,24/02/2016,2016,24,2,Mi rcoles,Febrero,1
144,25/02/2016 0:00,1,4,782870,2,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Terreno,Sur,ADELA,MANUEL,34,Casado,28245,52-6505990,25/02/2016,2016,25,2,Jueves,Febrero,1
145,25/02/2016 0:00,6,2,315550,12,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Oeste,FERNANDEZ,CARLOS,33,Soltero,23888,52-7116464,25/02/2016,2016,25,2,Jueves,Febrero,1
146,25/02/2016 0:00,1,2,2028970,14,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Terreno,Oeste,JIMENEZ,ALEJANDRO,38,Soltero,40973,52-7854595,25/02/2016,2016,25,2,Jueves,Febrero,1
147,25/02/2016 0:00,1,4,734388,47,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Terreno,Sur,LEON,MARIO,31,Casado,38368,52-7467787,25/02/2016,2016,25,2,Jueves,Febrero,1
148,25/02/2016 0:00,2,4,779241,1,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Oficina,Sur,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,25/02/2016,2016,25,2,Jueves,Febrero,1
149,26/02/2016 0:00,6,1,1492506,32,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Consultorio,Norte,SAEZ,DIEGO,50,Casado,16786,52-4355342,26/02/2016,2016,26,2,Viernes,Febrero,1
150,27/02/2016 0:00,4,1,1800516,35,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Norte,GARRIDO,INES,36,Casado,34816,52-5023604,27/02/2016,2016,27,2,S bado,Febrero,1
151,27/02/2016 0:00,3,1,1259904,30,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Local,Norte,SANCHEZ,ADRIAN,37,Casado,33019,52-9113674,27/02/2016,2016,27,2,S bado,Febrero,1
152,28/02/2016 0:00,3,3,1063648,40,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Local,Centro,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,28/02/2016,2016,28,2,Domingo,Febrero,1
153,28/02/2016 0:00,6,1,434656,35,5,Honduland,Avenida Gobernador 874,Honduras,,B,Consultorio,Norte,GARRIDO,INES,36,Casado,34816,52-5023604,28/02/2016,2016,28,2,Domingo,Febrero,1
154,28/02/2016 0:00,5,1,508924,35,5,Honduland,Avenida Gobernador 874,Honduras,,B,Isla,Norte,GARRIDO,INES,36,Casado,34816,52-5023604,28/02/2016,2016,28,2,Domingo,Febrero,1
155,29/02/2016 0:00,4,2,1403595,24,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Oeste,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,29/02/2016,2016,29,2,Lunes,Febrero,1
156,29/02/2016 0:00,4,2,1561432,19,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Nave,Oeste,GOMEZ,ANA,45,Casado,41839,52-5074633,29/02/2016,2016,29,2,Lunes,Febrero,1
157,29/02/2016 0:00,3,3,1891932,31,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Centro,CALVO,JUAN JOSE,56,Soltero,35510,52-6487633,29/02/2016,2016,29,2,Lunes,Febrero,1
158,29/02/2016 0:00,7,1,731700,21,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Remates,Norte,MORENO,MARTA,41,Soltero,56000,52-8947068,29/02/2016,2016,29,2,Lunes,Febrero,1
159,01/03/2016 0:00,2,1,563178,36,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Norte,GUTIERREZ,MIRIAM,27,Soltero,38620,52-4159394,01/03/2016,2016,1,3,Martes,Marzo,1
160,01/03/2016 0:00,4,3,875228,45,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Nave,Centro,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,01/03/2016,2016,1,3,Martes,Marzo,1
161,01/03/2016 0:00,4,3,1305480,25,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Centro,GIL,MARIA ISABEL,37,Soltero,44213,52-7343501,01/03/2016,2016,1,3,Martes,Marzo,1
162,02/03/2016 0:00,6,1,1361675,3,5,Honduland,Avenida Gobernador 874,Honduras,,B,Consultorio,Norte,MARTINEZ,JOSE,45,Casado,43797,52-3499058,02/03/2016,2016,2,3,Mi rcoles,Marzo,1
163,02/03/2016 0:00,2,3,1161090,10,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Oficina,Centro,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,02/03/2016,2016,2,3,Mi rcoles,Marzo,1
164,02/03/2016 0:00,3,2,1395681,28,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Oeste,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,02/03/2016,2016,2,3,Mi rcoles,Marzo,1
165,02/03/2016 0:00,5,3,1001104,31,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Centro,CALVO,JUAN JOSE,56,Soltero,35510,52-6487633,02/03/2016,2016,2,3,Mi rcoles,Marzo,1
166,03/03/2016 0:00,3,3,2275500,45,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Local,Centro,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,03/03/2016,2016,3,3,Jueves,Marzo,1
167,03/03/2016 0:00,1,2,1370759,42,5,Honduland,Avenida Gobernador 874,Honduras,,B,Terreno,Oeste,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,03/03/2016,2016,3,3,Jueves,Marzo,1
168,03/03/2016 0:00,4,1,1842035,44,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Nave,Norte,DIAZ,SANTIAGO,55,Casado,31119,52-4165349,03/03/2016,2016,3,3,Jueves,Marzo,1
169,04/03/2016 0:00,5,4,2080078,7,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Sur,MADERO,JOSE ANTONIO,29,Soltero,17938,52-6564888,04/03/2016,2016,4,3,Viernes,Marzo,1
170,05/03/2016 0:00,4,1,597286,47,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Norte,LEON,MARIO,31,Casado,38368,52-7467787,05/03/2016,2016,5,3,S bado,Marzo,1
171,05/03/2016 0:00,4,2,1358640,18,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Oeste,LOPEZ,MARIA TERESA,34,Casado,43909,52-5697896,05/03/2016,2016,5,3,S bado,Marzo,1
172,05/03/2016 0:00,6,3,558252,45,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Consultorio,Centro,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,05/03/2016,2016,5,3,S bado,Marzo,1
173,06/03/2016 0:00,3,2,2400476,45,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Oeste,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,06/03/2016,2016,6,3,Domingo,Marzo,1
174,06/03/2016 0:00,6,1,1131416,49,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Consultorio,Norte,GABARRI,JAIME,27,Casado,34054,52-8454005,06/03/2016,2016,6,3,Domingo,Marzo,1
175,07/03/2016 0:00,2,4,416936,1,5,Honduland,Avenida Gobernador 874,Honduras,,B,Oficina,Sur,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,07/03/2016,2016,7,3,Lunes,Marzo,1
176,07/03/2016 0:00,5,1,1658835,13,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Isla,Norte,PEREZ,JESUS,53,Soltero,19252,52-6594876,07/03/2016,2016,7,3,Lunes,Marzo,1
177,08/03/2016 0:00,4,3,1431012,9,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Centro,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,08/03/2016,2016,8,3,Martes,Marzo,1
178,08/03/2016 0:00,2,3,513300,7,5,Honduland,Avenida Gobernador 874,Honduras,,B,Oficina,Centro,MADERO,JOSE ANTONIO,29,Soltero,17938,52-6564888,08/03/2016,2016,8,3,Martes,Marzo,1
179,09/03/2016 0:00,5,4,848328,16,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Sur,SAENZ,MARIA DOLORES,55,Casado,29563,52-6736893,09/03/2016,2016,9,3,Mi rcoles,Marzo,1
180,09/03/2016 0:00,4,3,1874928,27,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Centro,MARIN,ANTONIA,43,Soltero,31272,52-7486806,09/03/2016,2016,9,3,Mi rcoles,Marzo,1
181,09/03/2016 0:00,3,3,367584,43,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Centro,OCHOA,JOAQUIN,49,Casado,44189,52-7913645,09/03/2016,2016,9,3,Mi rcoles,Marzo,1
182,10/03/2016 0:00,2,3,1323054,42,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Oficina,Centro,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,10/03/2016,2016,10,3,Jueves,Marzo,1
183,11/03/2016 0:00,2,2,1446522,31,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Oficina,Oeste,CALVO,JUAN JOSE,56,Soltero,35510,52-6487633,11/03/2016,2016,11,3,Viernes,Marzo,1
184,11/03/2016 0:00,4,3,1447992,15,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Centro,RUIZ,MIGUEL,26,Casado,33489,52-4680206,11/03/2016,2016,11,3,Viernes,Marzo,1
185,12/03/2016 0:00,5,4,2109930,46,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Isla,Sur,HERCE,EDUARDO,51,Soltero,16612,52-6554714,12/03/2016,2016,12,3,S bado,Marzo,1
186,13/03/2016 0:00,7,2,779868,2,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Remates,Oeste,ADELA,MANUEL,34,Casado,28245,52-6505990,13/03/2016,2016,13,3,Domingo,Marzo,1
187,13/03/2016 0:00,2,4,919030,41,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Sur,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,13/03/2016,2016,13,3,Domingo,Marzo,1
188,13/03/2016 0:00,7,1,537264,40,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Remates,Norte,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,13/03/2016,2016,13,3,Domingo,Marzo,1
189,14/03/2016 0:00,1,2,1261600,13,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Terreno,Oeste,PEREZ,JESUS,53,Soltero,19252,52-6594876,14/03/2016,2016,14,3,Lunes,Marzo,1
190,14/03/2016 0:00,1,1,448210,21,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Terreno,Norte,MORENO,MARTA,41,Soltero,56000,52-8947068,14/03/2016,2016,14,3,Lunes,Marzo,1
191,15/03/2016 0:00,4,3,431325,20,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Nave,Centro,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,15/03/2016,2016,15,3,Martes,Marzo,1
192,15/03/2016 0:00,2,2,553616,49,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Oeste,GABARRI,JAIME,27,Casado,34054,52-8454005,15/03/2016,2016,15,3,Martes,Marzo,1
193,15/03/2016 0:00,4,3,453651,22,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Centro,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,15/03/2016,2016,15,3,Martes,Marzo,1
194,16/03/2016 0:00,2,2,986895,24,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Oficina,Oeste,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,16/03/2016,2016,16,3,Mi rcoles,Marzo,1
195,16/03/2016 0:00,6,2,250852,44,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Consultorio,Oeste,DIAZ,SANTIAGO,55,Casado,31119,52-4165349,16/03/2016,2016,16,3,Mi rcoles,Marzo,1
196,17/03/2016 0:00,6,4,1336717,38,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Consultorio,Sur,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,17/03/2016,2016,17,3,Jueves,Marzo,1
197,17/03/2016 0:00,6,3,519738,45,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Consultorio,Centro,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,17/03/2016,2016,17,3,Jueves,Marzo,1
198,18/03/2016 0:00,3,2,720882,20,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Local,Oeste,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,18/03/2016,2016,18,3,Viernes,Marzo,1
199,18/03/2016 0:00,3,1,842343,17,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Norte,GONZALEZ,LAURA,25,Soltero,26488,52-7180322,18/03/2016,2016,18,3,Viernes,Marzo,1
200,19/03/2016 0:00,1,3,2108343,45,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Terreno,Centro,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,19/03/2016,2016,19,3,S bado,Marzo,1
201,19/03/2016 0:00,1,2,1050985,45,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Terreno,Oeste,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,19/03/2016,2016,19,3,S bado,Marzo,1
202,19/03/2016 0:00,6,2,298272,23,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Oeste,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,19/03/2016,2016,19,3,S bado,Marzo,1
203,19/03/2016 0:00,2,2,902798,28,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Oficina,Oeste,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,19/03/2016,2016,19,3,S bado,Marzo,1
204,20/03/2016 0:00,2,4,692180,7,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Sur,MADERO,JOSE ANTONIO,29,Soltero,17938,52-6564888,20/03/2016,2016,20,3,Domingo,Marzo,1
205,20/03/2016 0:00,2,2,2002392,24,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Oeste,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,20/03/2016,2016,20,3,Domingo,Marzo,1
206,20/03/2016 0:00,6,1,2253500,28,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Consultorio,Norte,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,20/03/2016,2016,20,3,Domingo,Marzo,1
207,20/03/2016 0:00,6,1,1338124,38,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Consultorio,Norte,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,20/03/2016,2016,20,3,Domingo,Marzo,1
208,20/03/2016 0:00,7,1,1369680,15,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Remates,Norte,RUIZ,MIGUEL,26,Casado,33489,52-4680206,20/03/2016,2016,20,3,Domingo,Marzo,1
209,21/03/2016 0:00,1,1,1643948,39,5,Honduland,Avenida Gobernador 874,Honduras,,B,Terreno,Norte,MUNOZ,LORENA,26,Casado,41778,52-9453091,21/03/2016,2016,21,3,Lunes,Marzo,1
210,21/03/2016 0:00,3,1,1297594,43,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Norte,OCHOA,JOAQUIN,49,Casado,44189,52-7913645,21/03/2016,2016,21,3,Lunes,Marzo,1
211,22/03/2016 0:00,1,4,2134246,24,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Terreno,Sur,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,22/03/2016,2016,22,3,Martes,Marzo,1
212,22/03/2016 0:00,7,4,492156,13,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Remates,Sur,PEREZ,JESUS,53,Soltero,19252,52-6594876,22/03/2016,2016,22,3,Martes,Marzo,1
213,23/03/2016 0:00,4,1,1932518,13,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Norte,PEREZ,JESUS,53,Soltero,19252,52-6594876,23/03/2016,2016,23,3,Mi rcoles,Marzo,1
214,23/03/2016 0:00,5,2,1385011,47,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Oeste,LEON,MARIO,31,Casado,38368,52-7467787,23/03/2016,2016,23,3,Mi rcoles,Marzo,1
215,24/03/2016 0:00,1,2,1219158,29,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Terreno,Oeste,RUBIO,ALVARO,44,Soltero,21216,52-6616580,24/03/2016,2016,24,3,Jueves,Marzo,1
216,24/03/2016 0:00,5,3,1494892,20,5,Honduland,Avenida Gobernador 874,Honduras,,B,Isla,Centro,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,24/03/2016,2016,24,3,Jueves,Marzo,1
217,25/03/2016 0:00,5,1,1398600,32,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Isla,Norte,SAEZ,DIEGO,50,Casado,16786,52-4355342,25/03/2016,2016,25,3,Viernes,Marzo,1
218,26/03/2016 0:00,4,3,461435,26,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Nave,Centro,DIAZ,MARIA JOSE,33,Soltero,30210,52-8700147,26/03/2016,2016,26,3,S bado,Marzo,1
219,26/03/2016 0:00,5,2,351256,23,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Oeste,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,26/03/2016,2016,26,3,S bado,Marzo,1
220,27/03/2016 0:00,5,1,1042283,41,5,Honduland,Avenida Gobernador 874,Honduras,,B,Isla,Norte,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,27/03/2016,2016,27,3,Domingo,Marzo,1
221,27/03/2016 0:00,7,4,474600,4,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Remates,Sur,CARRASCO,FRANCISCO,52,Soltero,23299,52-9555367,27/03/2016,2016,27,3,Domingo,Marzo,1
222,27/03/2016 0:00,2,2,420660,45,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Oeste,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,27/03/2016,2016,27,3,Domingo,Marzo,1
223,28/03/2016 0:00,4,2,489924,39,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Oeste,MUNOZ,LORENA,26,Casado,41778,52-9453091,28/03/2016,2016,28,3,Lunes,Marzo,1
224,28/03/2016 0:00,3,3,1032000,30,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Centro,SANCHEZ,ADRIAN,37,Casado,33019,52-9113674,28/03/2016,2016,28,3,Lunes,Marzo,1
225,29/03/2016 0:00,1,4,1069320,12,5,Honduland,Avenida Gobernador 874,Honduras,,B,Terreno,Sur,FERNANDEZ,CARLOS,33,Soltero,23888,52-7116464,29/03/2016,2016,29,3,Martes,Marzo,1
226,29/03/2016 0:00,2,3,1133132,28,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Centro,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,29/03/2016,2016,29,3,Martes,Marzo,1
227,29/03/2016 0:00,7,1,1670965,15,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Remates,Norte,RUIZ,MIGUEL,26,Casado,33489,52-4680206,29/03/2016,2016,29,3,Martes,Marzo,1
228,29/03/2016 0:00,2,2,2010619,31,5,Honduland,Avenida Gobernador 874,Honduras,,B,Oficina,Oeste,CALVO,JUAN JOSE,56,Soltero,35510,52-6487633,29/03/2016,2016,29,3,Martes,Marzo,1
229,29/03/2016 0:00,3,3,739206,33,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Local,Centro,IBANEZ,MARIA VICTORIA,38,Soltero,27934,52-4389266,29/03/2016,2016,29,3,Martes,Marzo,1
230,30/03/2016 0:00,3,3,1382166,11,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Local,Centro,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,30/03/2016,2016,30,3,Mi rcoles,Marzo,1
231,31/03/2016 0:00,2,4,665951,40,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Sur,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,31/03/2016,2016,31,3,Jueves,Marzo,1
